关键词,用户名,发布时间,来自,博文,转发数,评论数,收藏数,页面网址
清零,夏目历史君,"
                        今天08:57
                        ",微博云剪,#上海新增本土确诊1015例无症状22609例#  上海确诊1015，无症状感染22609，按照2500万人的当量，这可能还不是拐点。  上海有什么特殊的，统一思想，坚持“动态清零”有这么难吗？家家都有点难念的经，深圳，北京、广州就不难？  全国各地两年的努力，就这样被你的“躺平、共存”的策略给白白糟蹋了。   ​  展开c, 1, 评论,2,https://s.weibo.com/weibo?q=%E6%B8%85%E9%9B%B6&page=42
清零,你怎么还没饱,今天 08:56 转赞人数超过30,一加 9RT,#上海新增本土确诊1015例无症状22609例#稳住，阴性快清零了 2上海 ​                , 2, 3,33,https://s.weibo.com/weibo?q=%E6%B8%85%E9%9B%B6&page=42
清零,吹牛不在行,"
                        今天08:55
                        ",OPPO Reno,"
                    你让我动态清零，我就拦着孕妇，不让去医院。你让我建设方舱，我就安排转阴人员进去恶心你～只要你不让我学美国，我就起幺蛾子～多么熟悉的套路～ ​                ", 3, 评论,2,https://s.weibo.com/weibo?q=%E6%B8%85%E9%9B%B6&page=42
清零,岳树存,今天 08:54 转赞人数超过20,,"
                    现在关于“外省市”的博文风控真严，我昨晚只是发了一条关于#吉林市实现社会面清零#的微博，并顺便鼓励了下外省市也要加油，没想到这么含蓄的督促，也能被删掉 ​                ", 0, 12,34,https://s.weibo.com/weibo?q=%E6%B8%85%E9%9B%B6&page=42
清零,莫麟之,今天 08:53 转赞人数超过30,iPhone客户端,#奥密克戎病亡率和流感相似是严重误导#动态清零，越清越多。抗议第一年，我们确实是全球的榜样。这都第三年了，早就不是最开始的毒株了，就不能改变一下方法尊重科学吗？能不能不要一直唯上了？面子真的那么重要吗？ ​                , 2, 评论,41,https://s.weibo.com/weibo?q=%E6%B8%85%E9%9B%B6&page=42
清零,陇彧,"
                        今天08:51
                        ",中国超话,"
                    吉林花了37天才达到社会面清零目标🎯，上海能比这个时间少吗？上海从3月6日发现无症状感染者到现在已经过去33天了……#上海新增无症状感染者超2万例# ​                ", 0, 评论,2,https://s.weibo.com/weibo?q=%E6%B8%85%E9%9B%B6&page=42
清零,今天也要吃饱饱呀_,今天 08:51 转赞人数超过40,李易峰HarmonyOS设备,#上海新增本土确诊1015例无症状22609例#清零指日可待？哦，原来是阴性清零指日可待 ​                , 0, 2,55,https://s.weibo.com/weibo?q=%E6%B8%85%E9%9B%B6&page=42
清零,不想说话的草莓干,今天 08:50 转赞人数超过10,iPhone客户端,#无锡106#sb是不是马上要升迁了，赶紧去上海，有这个政策，一天清零 ​                , 0, 3,21,https://s.weibo.com/weibo?q=%E6%B8%85%E9%9B%B6&page=42
清零,胡为乎来哉-o-,"
                        今天08:50
                        ",新版微博 weibo.com,"
                    我现在觉得吧，一个城市有了疫情又封城又“社会面清零”了（比如我们这个十八线小城市——宋元中国的世界海洋贸易中心——钻纠！！！），没上热搜反而是好事（那些被强行压热搜的不算），因为说明封城之后基本的物资供应是没大问题，全民核酸检测是没大问题（有些检测点有人插队、拥挤啥的，这虽然讨人 ​  展开c", 0, 评论,0,https://s.weibo.com/weibo?q=%E6%B8%85%E9%9B%B6&page=42
清零,飞雪连天追白鹿,"
                        今天08:48
                        ",,"
                    六大行日赚34亿，反正也不缺钱，特殊时期，能不能把老百姓的房贷都清零？#受疫情影响4类人员可申请房贷延期还款# ​                ", 1, 11,21,https://s.weibo.com/weibo?q=%E6%B8%85%E9%9B%B6&page=42
清零,峻霖的裤衩,"
                        今天08:48
                        ",贺峻霖的深海,#上海新增本土确诊1015例无症状22609例#很难相信这是2022年这样的数字会出现在我们国家本来很多城市都已经清零陆陆续续都在解封了现在一朝回到解放前为什么这么严重了 还是绿码 还不是高风险地区 ​                , 0, 7,18,https://s.weibo.com/weibo?q=%E6%B8%85%E9%9B%B6&page=42
清零,新浪泉州,今天 08:48 转赞人数超过60,微博视频号,#泉力以赴同心战疫# 【#国家队点赞泉州抗疫#！】国务院联防联控机制综合组福建工作组临危受命、逆行驰援，与泉州人民并肩作战、齐心“抗疫”，共同取得了阶段性成效，初步实现社会面动态清零目标。工作组的多位专家在接受记者采访时，积极评价泉州疫情防控工作。L新闻广角的微博视频 （新闻广角） ​                , 8, 22,81,https://s.weibo.com/weibo?q=%E6%B8%85%E9%9B%B6&page=42
清零,龚政老狼,今天 08:46 转赞人数超过10,HUAWEI P30 Pro,"
                    《七绝：绿绣球》全民绿码艳阳天，彻底清零一梦还。锦绣河山接盛客，扬眉吐气口无拦。 2南通 ​                ", 7, 3,19,https://s.weibo.com/weibo?q=%E6%B8%85%E9%9B%B6&page=42
清零,SMGNEWS,"
                        今天08:43
                        ",微博视频号,"
                    【实现动态清零 上海“即查即转”如何进一步提速？】当前，上海抗疫攻坚战到了最关键的时刻，如何实现快速转运，应收尽收成为实现“动态清零”的关键。上海交通大学-耶鲁大学卫生政策联合研究中心执行主任赵大海认为，目前上海还无法做到快速转运应收尽收，主要是因为上海的集中隔离点和方舱医院的数量 ​  展开c", 2, 1,0,https://s.weibo.com/weibo?q=%E6%B8%85%E9%9B%B6&page=42
清零,嘉善老顾,今天 08:42 转赞人数超过70,HarmonyOS设备,#上海4月9日全市开展抗原检测#疫情下的上海人生活很艰难，但也没有办法，只能忍一忍。别以为不追求清零就会岁月静好，那是不可能的。大上海如果不清零，所有的医院全部收治新冠病人都不够。那日子根本没法过。 ​                , 10, 25,100,https://s.weibo.com/weibo?q=%E6%B8%85%E9%9B%B6&page=42
清零,點新聞dotdotnews,"
                        今天08:39
                        ",HUAWEI P40 Pro 5G,"
                    2022年4月9日（周六）早安香港1.林鄭月娥呼籲全港市民積極響應快速檢測，切斷隱形傳播鏈，早日達至社區「清零」。2.國務院批准李家超辭去香港特別行政區政府政務司司長一職，李家超今日將舉行記者會正式公布參加香港特區第六屆行政長官選舉。3.政制及內地事務局局長曾國衞強調，將確保下月特首選舉 ​  展开c", 0, 评论,5,https://s.weibo.com/weibo?q=%E6%B8%85%E9%9B%B6&page=43
清零,长春之美,今天 08:34 转赞人数超过200,微博视频号,"
                    【#赵彦彬64行代码写特效诗为长春加油# 希望长春社会面早日清零】近日，吉林长春。小伙赵彦彬用64行代码写出特效诗歌为长春加油。赵彦彬表示，#吉林市实现社会面清零# ，长春也为期不远，想通过代码和诗歌的方式，表达隔离在家的心情和对疫情结束的期盼，同时他也希望长春早日实现社会面清零。网友： ​  展开c", 203, 209,212,https://s.weibo.com/weibo?q=%E6%B8%85%E9%9B%B6&page=43
清零,一领淡鹅黄,今天 08:32 转赞人数超过300,谯东五十里iPhone客户端,"
                    不懂可以查下。“社会面清零”是此后发现的所有新病例都已经在隔离的密接或者是密接的密接当中。少闹笑话。//@0451天马:这是什么“清零”？完成核酸检测全面覆盖就算“清零”了？昨天（7日）吉林市新增确诊病例136例，无症状感染者92例，合计228例。这就是所谓的“实现社会面清零目标”？天大笑话！                ", 16, 50,375,https://s.weibo.com/weibo?q=%E6%B8%85%E9%9B%B6&page=43
清零,李苦舟,"
                        今天08:31
                        ",微博 weibo.com,"
                    香港媒体人说，防疫已经两年了，大家都累了，而且新冠病毒变异升级更不好防了，所以清零坚持不下去了，要找到清零和共存之外的第三条道路。并且拿《新型冠状病毒肺炎诊疗方案（试行第九版）》当论据说，轻型患者都不需要住院了就是探索第三条道路的证据。相信这套鬼话的人还真不少。上海市的表现已经 ​  展开c", 3, 3,10,https://s.weibo.com/weibo?q=%E6%B8%85%E9%9B%B6&page=43
清零,科技吖有,"
                        今天08:30
                        ",足智多谋双子座,#上海新增本土确诊1015例无症状22609例# 哎，希望上海早日清零 ​                , 2, 20,239,https://s.weibo.com/weibo?q=%E6%B8%85%E9%9B%B6&page=43
清零,湖南电台,"
                        今天08:29
                        ",iPhone客户端,"
                    零点解封后的湖南大学门口是什么样子？今天我们解封了！但解封不等于解防，清零不等于松懈！谢谢每一位为抗击疫情付出的人。加油！我们终将获得抗疫的胜利！ L湖南电台的微博视频 ​                ", 0, 评论,0,https://s.weibo.com/weibo?q=%E6%B8%85%E9%9B%B6&page=43
清零,江西发布,"
                        今天08:27
                        ",iPhone 12,"#同心战疫江西加油# 【宜春“清零”】根据省卫生健康委4月8日通报，2022年4月7日0-24时，宜春市无新增新冠肺炎确诊病例，无新增无症状感染者，解除医学隔离观察1例（丰城市）。

4月8日，宜春市卫生健康委发布通报称，截至4月7日24时，全市无症状感染者已全部解除医学隔离观察。自4月9日起，如无新的疫 ​ 展开c", 1, 评论,7,https://s.weibo.com/weibo?q=%E6%B8%85%E9%9B%B6&page=43
清零,环球时报,今天 08:25 转赞人数超过1200,新版微博 weibo.com,"
                    【人民日报头版：“动态清零”是现阶段的最佳选择】推广“抗原筛查、核酸诊断”的监测模式，不断提高“早发现”能力；紧盯传播链条，及时进行流调溯源；精准实施封控区、管控区、防范区分类管理措施……近期，全国本土聚集性疫情呈现点多、面广、频发的特点，各地坚持“动态清零”总方针，抓实抓细疫情 ​  展开c", 83, 262,1282,https://s.weibo.com/weibo?q=%E6%B8%85%E9%9B%B6&page=43
清零,子猫子橘,今天 08:23 转赞人数超过10,小米10,#奥密克戎病亡率和流感相似是严重误导#总有人觉得自己比国家聪明，要知道国家坚持清零保护的是没权没势的绝大多数人，包括叫嚣着要躺平的你。真的开放躺平了，医疗资源社会资源必定向zf高层和经济高层倾斜，现在嚷嚷着骂国家清零的人又会因抢不到相应资源骂国家躺平 ​                , 0, 5,19,https://s.weibo.com/weibo?q=%E6%B8%85%E9%9B%B6&page=43
清零,流着浪漫血液的杀手,今天 08:19 转赞人数超过20,iPhone客户端,#上海4月9日全市开展抗原检测#每天5点大喇叭喊起来做核酸 全面清零清的是我们这些阴性吧  饿的饿死 病的病死 好像除了新冠其他病就不是病 阳性在方舱有吃有喝 这种防疫政策意义在哪 ​                , 0, 5,29,https://s.weibo.com/weibo?q=%E6%B8%85%E9%9B%B6&page=43
清零,风之语Tumi,"
                        今天08:18
                        ",iPhone X,"
                    清零与否是公共政策的选择问题，有争议再正常不过，重要的是任何公共政策的实施应有其底线。所谓“不惜一切代价”，意味着公民基本权利的无限让渡，这是更恐怖的事情。在清零的指挥棒下，个人自由空间被压缩到极限，众多社会机能瘫痪，连吃饭就医都需要依靠公权力及其附属物的施舍，那些由于饥饿而发出 ​  展开c", 0, 6,5,https://s.weibo.com/weibo?q=%E6%B8%85%E9%9B%B6&page=43
清零,喝咖啡的巴尔扎克,今天 08:18 转赞人数超过10,NBAndroid,#无锡106#上海如果有无锡这么雷厉风行 英明决策的铁腕领导 早就清零了吧 通告能出到1006 ​                , 0, 4,15,https://s.weibo.com/weibo?q=%E6%B8%85%E9%9B%B6&page=43
清零,吉林森林消防,"
                        今天08:15
                        ",,#吉林市实现社会面清零# 【#办公区防疫防火指南#】疫情期间，你们是居家办公还是依旧通勤呢？如果每日去办公区打卡，一定要注意办公区的防疫防火安全哦，戳图～#蓝朋友的警告# ​​​                , 1, 1,2,https://s.weibo.com/weibo?q=%E6%B8%85%E9%9B%B6&page=43
清零,EricTsui,今天 08:15 转赞人数超过60,iPhone 13 Pro,#吉林市实现社会面清零#羡慕啊，吉林总共封了多少天，封之前新增多少，封城时最高多少？ ​                , 16, 22,68,https://s.weibo.com/weibo?q=%E6%B8%85%E9%9B%B6&page=43
清零,我想给你水滴筹,今天 08:14 转赞人数超过10,HUAWEI P40 Pro 5G,#吉林市实现社会面清零#河南街建林小区今天刚带走几个，你告诉我清零，by我一拳灌si你。 2吉林市 ​                , 1, 9,16,https://s.weibo.com/weibo?q=%E6%B8%85%E9%9B%B6&page=43
清零,魏啊綺啊楊,今天 08:13 转赞人数超过100,iPad Pro,#奥密克戎病亡率和流感相似是严重误导#但是。。。全世界都没打算清零  只有zg想清零  怎么可能做得到？又来一次闭关/锁国？？还是想学学北/韩？？  这样下去受苦最深的还不是只有底层老百姓？   总得想点更好的解决办法吧？  封到最后  真的  都疯了 ​                , 0, 53,196,https://s.weibo.com/weibo?q=%E6%B8%85%E9%9B%B6&page=43
清零,中国新闻网,今天 08:10 转赞人数超过200,微博 weibo.com,"
                    【吉林省：#吉林市已实现社会面清零#】#关注新冠肺炎#4月8日下午，记者从吉林省政府召开的本轮疫情防控工作第29场新闻发布会上获悉，自3月2日吉林市突发疫情，经过37天的连续作战，4月7日8时—8日8时开展的最新一轮覆盖社会面全员核酸检测已经完成。按照国家疫情防控有关规定，经过对检测结果的综合研 ​  展开c", 56, 77,332,https://s.weibo.com/weibo?q=%E6%B8%85%E9%9B%B6&page=43
清零,小央视频,今天 08:07 转赞人数超过2000,微博视频号,"
                    【为你开心！#女生新冠痊愈男友含泪手舞足蹈#】近日，吉林长春某高校的王同学新冠痊愈，同城不同校的男友通过视频电话得知后高兴得手舞足蹈。王同学表示自己属于轻症，6天后就痊愈了，期间男友还曾一夜未眠守护自己，比本人还要担心。目前王同学已回到学校隔离点，她称周围人的关怀鼓励十分温暖，经历 ​  展开c", 44, 64,2582,https://s.weibo.com/weibo?q=%E6%B8%85%E9%9B%B6&page=43
清零,Elleanor丶,今天 08:03 转赞人数超过10,iPhone客户端,#吉林市实现社会面清零# 那是建立在委屈很多无辜的人身上勉强实现的清零，整栋拉走隔离的几万人做出巨大牺牲。 没什么可赞颂的，更别打压上海，社会基本面都不一样，吉林市才多少人口。 稳扎稳打吧 2吉林市 ​                , 0, 3,24,https://s.weibo.com/weibo?q=%E6%B8%85%E9%9B%B6&page=43
清零,沈阳发布,今天 08:01 转赞人数超过30,微博 weibo.com,"
                    【#我们为什么要坚持动态清零#？6组问答告诉你】#动态清零是最经济最有效的防控策略#为什么要坚持“动态清零”？尽管奥密克戎BA.2.毒株流行时具有较高比例的无症状感染者，但由于其传播速度快，短时间内会产生大量的感染者，且造成的死亡总数依然很高。我国的防控实践证明，“动态清零”依然是控 ​  展开c", 7, 25,41,https://s.weibo.com/weibo?q=%E6%B8%85%E9%9B%B6&page=43
清零,凯雷,今天 07:57 转赞人数超过200,iPhone 7 Plus(亮黑色),"
                    吉林，我们社会面清零了 ​                ", 63, 70,303,https://s.weibo.com/weibo?q=%E6%B8%85%E9%9B%B6&page=44
清零,每天读点正能量,"
                        今天07:54
                        ",iPhone客户端,"
                    张伯礼认为，目前世界上很多国家都已经“躺平”，我国百姓最关心的问题是，目前阶段奥密克戎变异株引发的多点散发、局部规模暴发的本土疫情到底能否得到有效的管控？我国疫情防控经验证明，靠有效的政府行政措施，以及广大群众的积极配合，可以实现精准防控、动态清零的目标，即便出现疫情局部规模暴发 ​  展开c", 0, 评论,4,https://s.weibo.com/weibo?q=%E6%B8%85%E9%9B%B6&page=44
清零,lynne-stay-real,"
                        今天07:48
                        ",HUAWEI Mate30 Pro 5G,"
                    昨天#三赴康桥扫阳# ，每次地点都不一样，昨天去了一个#城中村# ，真的被里面的场景惊到了。公交车刚到就看到路边两侧的人，没细数，2-30人是有的，推测是待转运的阳性。因为联系的居委让我们停在这里，车子一减速人群一下就扑了过来，赶紧让司机师傅开走，不断和他们挥手不要过来，告知这个不是转运 ​  展开c", 0, 11,3,https://s.weibo.com/weibo?q=%E6%B8%85%E9%9B%B6&page=44
清零,kingboer,今天 07:43 转赞人数超过90,微博视频号,"
                    躺平奥义大师 我悟了隔离到长毛的我们可以参考一下#宝藏二创榜# #吉林市实现社会面清零# Lkingboer的微博视频 ​                ", 32, 7,78,https://s.weibo.com/weibo?q=%E6%B8%85%E9%9B%B6&page=44
清零,环球时报,今天 07:39 转赞人数超过500,新版微博 weibo.com,"
                    【#吉林省吉林市已实现社会面清零#】4月8日下午，记者从吉林省政府召开的本轮疫情防控工作第29场新闻发布会上获悉，自3月2日吉林市突发疫情，经过37天的连续作战，4月7日8时—8日8时开展的最新一轮覆盖社会面全员核酸检测已经完成。按照国家疫情防控有关规定，经过对检测结果的综合研判，吉林市疫情防 ​  展开c", 53, 119,567,https://s.weibo.com/weibo?q=%E6%B8%85%E9%9B%B6&page=44
清零,南昌广播电视台,"
                        今天07:33
                        ",荣耀30 Pro 5G,"
                    【青云谱区关于创建无疫小区（社区、村）的通告】#英雄城同心战疫##等到能摘下口罩那一天#为深入贯彻落实习近平总书记关于疫情防控的重要指示批示精神，认真按照党中央、省委、市委的决策部署，坚持“外防输入、内防反弹”总策略和“动态清零”的总方针，坚持以人民为中心的发展思想，坚决克服麻痹思 ​  展开c", 0, 评论,0,https://s.weibo.com/weibo?q=%E6%B8%85%E9%9B%B6&page=44
清零,阁楼上的安妮,今天 07:32 转赞人数超过100,HUAWEI Mate 40E,"
                    现在网络上一个非常常见的论调是因为“封控”上海，因为国家要求上海坚持“动态清零”所以才会发生这许多“人道主义灾难”。甚至我平常很多关注的博友都被带着走。但我认为绝非抗疫造成，恰好是不真心抗疫造成的。上海绝不是物资短缺，物资一定非常充足，它甚至根本不需要外界捐助！它缺的是真心做事 ​  展开c", 59, 6,182,https://s.weibo.com/weibo?q=%E6%B8%85%E9%9B%B6&page=44
清零,张慧林,今天 07:32 转赞人数超过20,,#上海蔬菜礼包如有遗漏将及时补上#随着动态清零政策的深入贯彻执行，疫情攻坚战越打越顺，居民生活保障品供应发放工作也日趋稳定完善。上海，加油！#天天晨读# ​                , 21, 28,25,https://s.weibo.com/weibo?q=%E6%B8%85%E9%9B%B6&page=44
清零,隐身叉子,"
                        今天07:28
                        ",iPhone客户端,"
                    没想到现在竟然会让人饿肚子。天灾是饿不死人的，上一次饿死人还是计划经济时代吃公社食堂的时候，外公就差点没挺过来。人被管控住，靠调配分粮效率极低。我不管你怎么宣传要清零，要打赢防疫战，前提是你起码不要饿死人吧。我说我家里没菜了，你说上海仓库好多菜啊。我说我买不到菜，你说仓库好多菜 ​  展开c", 0, 1,4,https://s.weibo.com/weibo?q=%E6%B8%85%E9%9B%B6&page=44
清零,白城市消防,今天 07:27 转赞人数超过10,OPPO A11,#白城# 早安白城消防#早安心语##吉林市实现社会面清零# ​                , 0, 116,80,https://s.weibo.com/weibo?q=%E6%B8%85%E9%9B%B6&page=44
清零,知名沙雕,今天 07:22 转赞人数超过200,微博视频号,"
                    长春小伙家里没米了，在三亚的邻居告诉了他房门密码：随便拿随便吃！网友：远亲不如近邻#吉林市实现社会面清零# L知名沙雕的微博视频 ​                ", 102, 6,232,https://s.weibo.com/weibo?q=%E6%B8%85%E9%9B%B6&page=44
清零,CPA卟炙釖,"
                        今天07:18
                        ",iPhone 12 Pro,"
                    「长春封城第29天」昨天吉林市社会面清零了，不知道长春啥时候可以，每天2000多的增加确诊，让每个人心里像压了一块大石头。前两天楼下的应急帐篷撤走了，物业工作人员通知可以下楼，可以在小区内活动，但仍然不能出小区。不管怎样，算是看到了一丝曙光，逐渐就慢慢解封了吧，至少能出小区买东西。 ​  展开c", 0, 评论,2,https://s.weibo.com/weibo?q=%E6%B8%85%E9%9B%B6&page=44
清零,海的蓝BH,"
                        今天07:07
                        ",HUAWEI P20 Pro,#上海4月9日全市开展抗原检测#疫情是考验着城市的决策能力和应急处置能力，而上海作为国际现代化城市，在迎接这场考验中我们看到虽然有不足，但也在不断提升和完善医疗服务能力、生活保障能力等，相信上海会好起来的，最终实现“动态清零”。 ​                , 6, 7,13,https://s.weibo.com/weibo?q=%E6%B8%85%E9%9B%B6&page=44
清零,拆台CT,今天 07:00 转赞人数超过90,微博 weibo.com,"#吉林市实现社会面清零#

新华社记者从8日召开的吉林省疫情防控工作新闻发布会上获悉，吉林市4月7日8时至8日8时开展的最新一轮覆盖社会面全员核酸检测已经完成，经吉林市疫情防控指挥部判定，吉林市已经实现社会面清零目标。

据媒体此前报道，3月15日，吉林省委书记景俊海强调，当前，全省疫情仍处在 ​ 展开c", 8, 11,102,https://s.weibo.com/weibo?q=%E6%B8%85%E9%9B%B6&page=44
清零,红星新闻,"
                        今天07:00
                        ",微博 weibo.com,"#红星早读# 【一觉醒来世界发生了什么】
1.【祝贺！#148人获北京冬奥冬残奥突出贡献个人称号#】
O网页链接

2.【#赵立坚对佩洛西新冠阳性表示慰问#】
O网页链接

3.【#吉林市实现社会面清零#】
O网页链接

4.【#学院回应浙大博士生8年未毕业送外卖# 读博期间精力分散 ​ 展开c", 0, 评论,2,https://s.weibo.com/weibo?q=%E6%B8%85%E9%9B%B6&page=44
清零,科技日报,"
                        今天07:00
                        ",微博 weibo.com,"
                    早安，这里是2022年4月9日的#科技早新闻##科学家证实细菌是乳腺癌转移的重要帮凶# 4月7日，西湖大学生命科学学院教授蔡尚课题组在《细胞》发表论文，首次证明乳腺癌组织中存在的胞内菌，在生理状况下对肿瘤转移定植至关重要。该研究鉴定了肿瘤微环境中长期被忽视的新成分，揭示了影响肿瘤转移的遗传 ​  展开c", 2, 3,7,https://s.weibo.com/weibo?q=%E6%B8%85%E9%9B%B6&page=44
清零,狂魔猪呱宝崽子,"
                        今天05:56
                        ",iPhone,#奥密克戎病亡率和流感相似是严重误导#国外ip的那些小鬼子们你们恶不恶心啊？说着中国话骂着中国人。天天一堆歪门邪道的说词，什么只要不是死于新冠就行，什么癌症患者的命就不是命吗，为什么不清零，不知道的还以为你们多爱国。我们好的时候怎么不见你发微博庆祝，出点事儿使劲摸黑趁机踩几脚。不要以 ​  展开c, 0, 评论,11,https://s.weibo.com/weibo?q=%E6%B8%85%E9%9B%B6&page=44
清零,倪佩婕PeggyNie,"
                        今天05:42
                        ",倪佩婕超话,"
                    早安苏州 清迈 后遗症 第1⃣️千零七十三天气温越来越热疫情的防控形势越来越严峻身上的患处也越来越痛这两天颈椎满痛（然后眼冒金星😵）左腿走路也不太利索忍着等清零后再去治疗口罩花最近挺火来个特效自拍倪佩婕#吐槽##潮流生活##随手拍# ​                ", 0, 100,6,https://s.weibo.com/weibo?q=%E6%B8%85%E9%9B%B6&page=44
清零,观察者网新闻客户端,今天 03:38 转赞人数超过40,微博 weibo.com,"
                    【钟南山：序贯接种建议使用异种疫苗 自己第三针打的是智飞疫苗】4月8日，据健康时报报道，中国工程院院士钟南山在线上为南开大学“科学指导抗疫，勇攀医学高峰”直播中提到，根据我国“动态清零”策略，不单单是要减少重症率和死亡率，同时要减少感染力进程，建议使用异种疫苗作为序贯接种。数据显示 ​  展开c", 21, 46,113,https://s.weibo.com/weibo?q=%E6%B8%85%E9%9B%B6&page=44
清零,圈圈的娱乐,今天 03:24 转赞人数超过70,,"
                    上海 疫情中的真实声音，希望更多人能听到  ​灾难来临的时候，请停止你的正能量，给求救信号让路。#吉林市实现社会面清零# ​                ", 17, 14,95,https://s.weibo.com/weibo?q=%E6%B8%85%E9%9B%B6&page=44
清零,-暹罗猫乁,今天 03:16 转赞人数超过10,荣耀20青春版,#深圳南山疫情#那个绿码反深我愿称之为特洛伊木马，在深圳人欢庆清零的时候发出致命一击。 ​                , 0, 评论,20,https://s.weibo.com/weibo?q=%E6%B8%85%E9%9B%B6&page=45
清零,王者君啊,今天 01:07 转赞人数超过20,,#奥密克戎病亡率和流感相似是严重误导# 明明知道国策就是防疫清零，躺平派非要利用舆论翻点花出来，你想和新冠共存还不简单吗，赶紧走出国门啊，国门又没上锁，非呆在国策是防控清零的国度里找不痛快？ ​                , 2, 2,32,https://s.weibo.com/weibo?q=%E6%B8%85%E9%9B%B6&page=45
清零,七月梅子青,今天 00:59 转赞人数超过100,萌萌哒天线iPhone客户端,#吉林市实现社会面清零#好消息！期待其他地区也取得抗疫胜利✌️ ​                , 2, 11,138,https://s.weibo.com/weibo?q=%E6%B8%85%E9%9B%B6&page=45
清零,时代作文,今天 00:19 转赞人数超过50,小米Max3 大屏大电量,#吉林市实现社会面清零#去上海干一把手吧。 ​                , 4, 19,62,https://s.weibo.com/weibo?q=%E6%B8%85%E9%9B%B6&page=45
清零,滨州交通音乐广播,"
                        今天00:11
                        ",iPhone客户端,"
                    坚持“动态清零”绝不动摇 L滨州交通音乐广播的微博视频 ​                ", 0, 评论,0,https://s.weibo.com/weibo?q=%E6%B8%85%E9%9B%B6&page=45
清零,才疏学浅柏拉图,04月08日 23:56 转赞人数超过30,小米18 Android,"
                    俗话说，你永远叫不醒一个装睡的人。即，你永远别指望一个希望躺平的城市，能在清零过程中不出幺蛾子。 ​                ", 4, 3,35,https://s.weibo.com/weibo?q=%E6%B8%85%E9%9B%B6&page=45
清零,雨打松枝之幸福,04月08日 23:49 转赞人数超过20,,#吉林疫情# 【吉林市社会面清零】从8日召开的吉林省疫情防控工作新闻发布会上获悉，吉林市4月7日8时至8日8时开展的最新一轮覆盖社会面全员核酸检测已经完成，经吉林市疫情防控指挥部判定，吉林市已经实现社会面清零目标。#海生博语# ​                , 0, 40,43,https://s.weibo.com/weibo?q=%E6%B8%85%E9%9B%B6&page=45
清零,落魄的三叔,04月08日 23:37 转赞人数超过50,微博国际版,"
                    今天和一哥们聊疫情，只能说真TM是精神病人思路广。他和我说了一个逻辑，如果明确要长期清零，那就不要推广打疫苗，与之相反应该想办法让药厂研发一种抗体衰减剂，从而降低甚至消灭无症状感染者，甚至说想办法研发出一种疫苗让感染的人出现红眼病症状，这样等于人人都变成试剂盒，病毒自然就容易清零了 ​  展开c", 14, 16,59,https://s.weibo.com/weibo?q=%E6%B8%85%E9%9B%B6&page=45
清零,-四分三十三秒-,04月08日 23:29 转赞人数超过400,,#吉林市实现社会面清零#好消息！吉林市已经实现社会面清零目标。 ​                , 26, 57,566,https://s.weibo.com/weibo?q=%E6%B8%85%E9%9B%B6&page=45
清零,红莲爱科技,04月08日 23:11 转赞人数超过100,,"
                    唉，家乡徐州的解封时间由9号延长至12号了。自疫情发生以来，这是徐州遭遇最严重的一次，可能面对疫情的经验还是不足吧，但做的已经足够好了。其他兄弟姊妹市也都在与疫情抗争，这里可以像抗疫经验丰富的老大哥南京学一学。加油，早日清零，早日回归正常生活。 ​                ", 13, 39,166,https://s.weibo.com/weibo?q=%E6%B8%85%E9%9B%B6&page=45
清零,郑鹏飞皮划艇,04月08日 22:48 转赞人数超过10,iPhone 13 Pro Max,"
                    每天不是被捅就是在被捅的路上，盼望疫情早点清零 ​                ", 2, 9,16,https://s.weibo.com/weibo?q=%E6%B8%85%E9%9B%B6&page=45
清零,水泊松山,04月08日 22:47 转赞人数超过10,分享按钮,#吉林市实现社会面清零#上海压力山大！建议吉林组团赴沪传经送宝 ​                , 1, 19,14,https://s.weibo.com/weibo?q=%E6%B8%85%E9%9B%B6&page=45
清零,劉晨坤預言天下,04月08日 22:40 转赞人数超过20,HUAWEI P40 Pro 5G,#吉林市实现社会面清零#除了上海的人祸疫情。本宗预言的第一波奥密克戎疫情在中国被控制住了…… 2广州 ​                , 1, 7,35,https://s.weibo.com/weibo?q=%E6%B8%85%E9%9B%B6&page=45
清零,广州铁路,04月08日 22:37 转赞人数超过10,微博 weibo.com,"
                    【#4月7日新增1540例本土确诊#，#7日新增22561例本土无症状#】#吉林新增本地确诊617例#4月7日0—24时，31个省（自治区、直辖市）和新疆生产建设兵团报告新增确诊病例1576例。其中境外输入病例36例（广西10例，四川9例，广东5例，上海4例，福建2例，云南2例，天津1例，黑龙江1例，江西1例，山东1例）， ​  展开c", 6, 8,9,https://s.weibo.com/weibo?q=%E6%B8%85%E9%9B%B6&page=45
清零,中国新闻社,04月08日 22:35 转赞人数超过9300;,04月08日 20:02,"
                    【吉林省：#吉林市已实现社会面清零目标#】4月8日下午，记者从吉林省政府召开的本轮疫情防控工作第29场新闻发布会上获悉，自3月2日吉林市突发疫情，经过37天的连续作战，4月7日8时—8日8时开展的最新一轮覆盖社会面全员核酸检测已经完成。按照国家疫情防控有关规定，经过对检测结果的综合研判，吉林市 ​  展开c", 1189, 2344,9454,https://s.weibo.com/weibo?q=%E6%B8%85%E9%9B%B6&page=45
